post_id,data_postagem,tipo_conteudo,legenda,hashtags,curtidas,comentarios,alcance,impressoes,salvamentos,compartilhamentos,visualizacoes_video,seguidores,cliques_link,visitas_perfil,idade_media,genero_predominante,localizacao_principal
1562,2025-06-27 19:49:00.065402031,video,Legenda sobre o post 1562 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1562 #outrotema #marketingdigital #redessociais,4125,50,90750,90750,61,189,1345.0,19158,31,132,37,Feminino,Belo Horizonte
1563,2025-06-27 22:49:28.419709921,image,Legenda sobre o post 1563 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1563 #outrotema #marketingdigital #redessociais,4129,454,20645,41290,98,35,,19160,13,73,30,Masculino,São Paulo
1564,2025-06-28 00:25:43.218624115,carousel,Legenda sobre o post 1564 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1564 #outrotema #marketingdigital #redessociais,4436,461,64322,128644,96,147,,19162,5,153,28,Feminino,Belo Horizonte
1565,2025-06-28 01:50:16.306824684,video,Legenda sobre o post 1565 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1565 #outrotema #marketingdigital #redessociais,1343,101,8729,17459,124,10,744.0,19164,8,91,18,Feminino,Rio de Janeiro
1566,2025-06-28 04:08:22.105641603,reels,Legenda sobre o post 1566 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1566 #outrotema #marketingdigital #redessociais,3470,151,15615,31230,65,5,10593.0,19166,2,251,24,Feminino,Porto Alegre
1567,2025-06-28 04:55:07.242283583,reels,Legenda sobre o post 1567 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1567 #outrotema #marketingdigital #redessociais,357,60,9639,9639,21,96,14945.0,19168,52,202,29,Masculino,Outros
1568,2025-06-28 06:28:08.265648127,video,Legenda sobre o post 1568 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1568 #outrotema #marketingdigital #redessociais,841,201,8830,17661,66,103,6326.0,19170,42,292,18,Masculino,São Paulo
1569,2025-06-28 09:00:25.997613430,image,Legenda sobre o post 1569 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1569 #outrotema #marketingdigital #redessociais,163,334,2608,2608,107,87,,19172,42,13,42,Masculino,Rio de Janeiro
1570,2025-06-28 09:05:37.226395845,image,Legenda sobre o post 1570 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1570 #outrotema #marketingdigital #redessociais,3159,272,45805,91611,142,169,,19174,76,68,35,Masculino,Outros
1571,2025-06-28 09:25:30.496204615,carousel,Legenda sobre o post 1571 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1571 #outrotema #marketingdigital #redessociais,1483,487,8898,17796,146,197,,19176,57,184,36,Feminino,São Paulo
1572,2025-06-28 10:26:27.154079914,video,Legenda sobre o post 1572 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1572 #outrotema #marketingdigital #redessociais,2594,374,44098,44098,120,182,10872.0,19178,3,278,20,Feminino,Rio de Janeiro
1573,2025-06-28 12:27:55.539655924,image,Legenda sobre o post 1573 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1573 #outrotema #marketingdigital #redessociais,3308,205,18194,36388,65,90,,19180,27,129,34,Feminino,Porto Alegre
1574,2025-06-28 21:38:49.038810968,carousel,Legenda sobre o post 1574 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1574 #outrotema #marketingdigital #redessociais,1826,380,10956,10956,3,147,,19182,72,210,22,Masculino,Porto Alegre
1575,2025-06-28 22:47:55.617700815,reels,Legenda sobre o post 1575 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1575 #outrotema #marketingdigital #redessociais,939,346,12207,12207,66,80,3571.0,19184,19,107,27,Feminino,São Paulo
1576,2025-06-29 00:35:48.837577581,reels,Legenda sobre o post 1576 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1576 #outrotema #marketingdigital #redessociais,1201,279,28824,28824,61,64,10516.0,19186,62,99,20,Masculino,Outros
1577,2025-06-29 00:58:24.889854670,image,Legenda sobre o post 1577 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1577 #outrotema #marketingdigital #redessociais,2990,304,14950,14950,131,118,,19188,53,47,26,Masculino,Rio de Janeiro
1578,2025-06-29 02:47:36.623264074,image,Legenda sobre o post 1578 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1578 #outrotema #marketingdigital #redessociais,3286,173,23002,46004,19,103,,19190,33,84,42,Feminino,Porto Alegre
1579,2025-06-29 03:26:30.282925129,carousel,Legenda sobre o post 1579 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1579 #outrotema #marketingdigital #redessociais,2323,380,12776,25553,146,182,,19192,4,32,22,Masculino,Rio de Janeiro
1580,2025-06-29 04:49:31.941634178,image,Legenda sobre o post 1580 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1580 #outrotema #marketingdigital #redessociais,2281,320,5702,11405,132,39,,19194,19,275,43,Feminino,São Paulo
1581,2025-06-29 05:21:31.272229195,image,Legenda sobre o post 1581 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1581 #outrotema #marketingdigital #redessociais,4661,270,27966,55932,32,116,,19196,15,181,19,Feminino,São Paulo
1582,2025-06-29 05:47:32.850950718,video,Legenda sobre o post 1582 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1582 #outrotema #marketingdigital #redessociais,3367,114,16835,33670,18,97,11149.0,19198,58,258,32,Feminino,São Paulo
1583,2025-06-29 05:49:53.412443161,reels,Legenda sobre o post 1583 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1583 #outrotema #marketingdigital #redessociais,1711,153,39353,39353,105,152,6852.0,19200,21,226,38,Masculino,São Paulo
1584,2025-06-29 06:13:43.629785776,image,Legenda sobre o post 1584 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1584 #outrotema #marketingdigital #redessociais,4219,284,59066,118132,87,81,,19202,54,53,21,Masculino,São Paulo
1585,2025-06-29 06:17:59.752537727,video,Legenda sobre o post 1585 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1585 #outrotema #marketingdigital #redessociais,4524,234,54288,54288,115,15,14636.0,19204,8,58,39,Masculino,São Paulo
1586,2025-06-29 07:35:20.391679525,carousel,Legenda sobre o post 1586 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1586 #outrotema #marketingdigital #redessociais,935,361,6545,13090,11,17,,19206,41,74,37,Feminino,Belo Horizonte
1587,2025-06-29 10:52:03.673340321,reels,Legenda sobre o post 1587 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1587 #outrotema #marketingdigital #redessociais,1485,13,12622,25245,95,0,6719.0,19208,13,259,41,Feminino,São Paulo
1588,2025-06-29 11:41:41.974553108,image,Legenda sobre o post 1588 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1588 #outrotema #marketingdigital #redessociais,731,123,21199,21199,35,1,,19210,19,259,23,Feminino,São Paulo
1589,2025-06-29 15:19:32.007296562,carousel,Legenda sobre o post 1589 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1589 #outrotema #marketingdigital #redessociais,3612,96,39732,39732,144,5,,19212,49,73,26,Feminino,Outros
1590,2025-06-29 17:41:11.330226421,image,Legenda sobre o post 1590 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1590 #outrotema #marketingdigital #redessociais,2226,212,31164,62328,21,159,,19214,62,67,22,Masculino,Outros
1591,2025-06-30 00:01:09.071338415,video,Legenda sobre o post 1591 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1591 #outrotema #marketingdigital #redessociais,4825,39,91675,91675,118,106,762.0,19216,5,298,20,Masculino,São Paulo
1592,2025-06-30 00:04:29.626993656,image,Legenda sobre o post 1592 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1592 #outrotema #marketingdigital #redessociais,2053,42,30795,30795,145,91,,19218,17,251,23,Feminino,São Paulo
1593,2025-06-30 04:16:06.493537664,image,Legenda sobre o post 1593 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1593 #outrotema #marketingdigital #redessociais,4685,412,56220,112440,149,152,,19220,2,90,39,Feminino,Outros
1594,2025-06-30 05:05:28.247371912,image,Legenda sobre o post 1594 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1594 #outrotema #marketingdigital #redessociais,3964,31,71352,71352,0,139,,19222,1,287,27,Feminino,São Paulo
1595,2025-06-30 05:59:19.410943508,image,Legenda sobre o post 1595 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1595 #outrotema #marketingdigital #redessociais,794,149,3970,7940,90,103,,19224,3,42,42,Masculino,São Paulo
1596,2025-06-30 09:35:14.898202896,image,Legenda sobre o post 1596 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1596 #outrotema #marketingdigital #redessociais,1793,229,17033,34067,66,81,,19226,42,95,33,Masculino,São Paulo
1597,2025-06-30 09:45:55.133086681,image,Legenda sobre o post 1597 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1597 #outrotema #marketingdigital #redessociais,1138,76,29588,29588,135,112,,19228,4,90,34,Feminino,Rio de Janeiro
1598,2025-06-30 10:31:04.123982191,reels,Legenda sobre o post 1598 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1598 #outrotema #marketingdigital #redessociais,4609,301,27654,55308,0,198,4269.0,19230,78,60,22,Masculino,Outros
1599,2025-06-30 18:06:04.855427742,reels,Legenda sobre o post 1599 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1599 #outrotema #marketingdigital #redessociais,1611,184,28998,28998,113,167,10077.0,19232,53,237,21,Feminino,São Paulo
1600,2025-06-30 19:32:49.349052191,image,Legenda sobre o post 1600 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1600 #outrotema #marketingdigital #redessociais,2405,152,28860,28860,149,55,,19234,9,64,43,Feminino,São Paulo
1601,2025-06-30 20:15:18.001003742,reels,Legenda sobre o post 1601 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1601 #outrotema #marketingdigital #redessociais,3926,127,23556,23556,94,157,4526.0,19236,9,287,25,Masculino,Outros
1602,2025-06-30 23:23:28.063706160,carousel,Legenda sobre o post 1602 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1602 #outrotema #marketingdigital #redessociais,3085,85,37020,74040,131,134,,19238,13,112,39,Feminino,Outros
1603,2025-07-01 00:11:36.364392042,carousel,Legenda sobre o post 1603 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1603 #outrotema #marketingdigital #redessociais,3086,380,27774,55548,67,83,,19240,11,70,34,Feminino,Rio de Janeiro
1604,2025-07-01 01:24:50.716870785,image,Legenda sobre o post 1604 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1604 #outrotema #marketingdigital #redessociais,2829,276,19803,19803,144,2,,19242,49,65,29,Feminino,Outros
1605,2025-07-01 01:39:31.419674873,carousel,Legenda sobre o post 1605 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1605 #outrotema #marketingdigital #redessociais,2222,90,28886,57772,14,25,,19244,47,50,38,Masculino,Outros
1606,2025-07-01 06:24:54.901796103,image,Legenda sobre o post 1606 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1606 #outrotema #marketingdigital #redessociais,2996,109,26964,53928,32,198,,19246,47,82,24,Masculino,São Paulo
1607,2025-07-01 11:12:23.912435055,image,Legenda sobre o post 1607 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1607 #outrotema #marketingdigital #redessociais,2388,330,29850,59700,45,60,,19248,76,170,18,Masculino,Belo Horizonte
1608,2025-07-01 11:35:59.635087013,carousel,Legenda sobre o post 1608 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1608 #outrotema #marketingdigital #redessociais,4928,66,93632,93632,96,25,,19250,61,141,20,Masculino,Rio de Janeiro
1609,2025-07-01 11:53:54.530423164,image,Legenda sobre o post 1609 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1609 #outrotema #marketingdigital #redessociais,4401,334,88020,88020,128,193,,19252,42,243,34,Masculino,Rio de Janeiro
1610,2025-07-01 17:02:28.444122076,image,Legenda sobre o post 1610 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1610 #outrotema #marketingdigital #redessociais,1965,495,35370,35370,109,62,,19254,0,255,30,Feminino,São Paulo
1611,2025-07-01 21:04:13.854698420,video,Legenda sobre o post 1611 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1611 #outrotema #marketingdigital #redessociais,1564,495,14858,29716,49,12,1437.0,19256,24,217,25,Masculino,São Paulo
1612,2025-07-01 23:20:40.626472712,image,Legenda sobre o post 1612 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1612 #outrotema #marketingdigital #redessociais,3953,251,9882,19765,123,146,,19258,5,138,35,Masculino,São Paulo
1613,2025-07-02 01:39:58.506479739,image,Legenda sobre o post 1613 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1613 #outrotema #marketingdigital #redessociais,925,85,5550,5550,36,138,,19260,44,218,22,Feminino,Outros
1614,2025-07-02 04:18:20.194831133,image,Legenda sobre o post 1614 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1614 #outrotema #marketingdigital #redessociais,4912,426,19648,39296,39,135,,19262,67,232,36,Feminino,Rio de Janeiro
1615,2025-07-02 05:07:30.451282978,image,Legenda sobre o post 1615 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1615 #outrotema #marketingdigital #redessociais,3607,324,82961,82961,67,77,,19264,23,215,40,Feminino,São Paulo
1616,2025-07-02 05:52:16.074423075,image,Legenda sobre o post 1616 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1616 #outrotema #marketingdigital #redessociais,478,134,12428,12428,2,116,,19266,9,234,20,Feminino,São Paulo
1617,2025-07-02 06:05:44.140397310,reels,Legenda sobre o post 1617 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1617 #outrotema #marketingdigital #redessociais,985,83,12805,25610,31,194,1495.0,19268,58,187,41,Feminino,Porto Alegre
1618,2025-07-02 08:55:16.773980141,image,Legenda sobre o post 1618 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1618 #outrotema #marketingdigital #redessociais,100,471,1050,2100,131,81,,19270,5,150,18,Feminino,Outros
1619,2025-07-02 11:35:10.875798464,video,Legenda sobre o post 1619 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1619 #outrotema #marketingdigital #redessociais,498,78,1743,3486,135,1,13638.0,19272,19,39,38,Masculino,Belo Horizonte
1620,2025-07-02 12:13:30.859932899,carousel,Legenda sobre o post 1620 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1620 #outrotema #marketingdigital #redessociais,693,229,8662,17325,128,87,,19274,44,110,44,Feminino,Outros
1621,2025-07-02 13:12:01.776864529,image,Legenda sobre o post 1621 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1621 #outrotema #marketingdigital #redessociais,2328,401,30264,60528,113,105,,19276,19,231,38,Masculino,Porto Alegre
1622,2025-07-02 15:24:15.586653948,reels,Legenda sobre o post 1622 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1622 #outrotema #marketingdigital #redessociais,2820,479,28200,56400,26,100,2205.0,19278,18,56,32,Feminino,Rio de Janeiro
1623,2025-07-02 17:25:02.769282103,image,Legenda sobre o post 1623 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1623 #outrotema #marketingdigital #redessociais,4179,441,71043,71043,29,170,,19280,56,217,38,Feminino,Belo Horizonte
1624,2025-07-02 17:42:33.309903145,carousel,Legenda sobre o post 1624 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1624 #outrotema #marketingdigital #redessociais,1556,111,14782,29564,11,16,,19282,4,203,18,Feminino,Outros
1625,2025-07-02 21:33:40.638259649,video,Legenda sobre o post 1625 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1625 #outrotema #marketingdigital #redessociais,2124,99,8496,16992,106,159,8366.0,19284,5,222,40,Masculino,São Paulo
1626,2025-07-02 23:24:12.469493151,carousel,Legenda sobre o post 1626 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1626 #outrotema #marketingdigital #redessociais,4105,352,22577,45155,0,60,,19286,27,32,37,Masculino,Belo Horizonte
1627,2025-07-03 03:28:31.556579351,video,Legenda sobre o post 1627 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1627 #outrotema #marketingdigital #redessociais,3506,308,84144,84144,7,14,542.0,19288,17,207,18,Masculino,Belo Horizonte
1628,2025-07-03 04:23:25.438817501,reels,Legenda sobre o post 1628 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1628 #outrotema #marketingdigital #redessociais,1035,117,13972,27945,73,96,473.0,19290,61,146,30,Masculino,Outros
1629,2025-07-03 05:34:29.566031456,carousel,Legenda sobre o post 1629 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1629 #outrotema #marketingdigital #redessociais,3074,321,27666,27666,78,42,,19292,2,176,18,Feminino,Outros
1630,2025-07-03 06:48:55.900791407,reels,Legenda sobre o post 1630 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1630 #outrotema #marketingdigital #redessociais,1913,442,21043,42086,18,84,1717.0,19294,66,30,40,Masculino,Rio de Janeiro
1631,2025-07-03 13:30:56.439934492,reels,Legenda sobre o post 1631 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1631 #outrotema #marketingdigital #redessociais,4598,42,34485,68970,51,164,4451.0,19296,22,118,26,Feminino,Outros
1632,2025-07-03 16:31:20.911623001,image,Legenda sobre o post 1632 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1632 #outrotema #marketingdigital #redessociais,1372,60,4116,8232,79,24,,19298,0,50,31,Feminino,Belo Horizonte
1633,2025-07-03 18:40:27.157392979,video,Legenda sobre o post 1633 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1633 #outrotema #marketingdigital #redessociais,1134,363,19278,19278,2,101,8646.0,19300,63,221,42,Feminino,Outros
1634,2025-07-03 20:12:47.821041584,image,Legenda sobre o post 1634 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1634 #outrotema #marketingdigital #redessociais,4954,451,66879,133758,77,45,,19302,29,234,19,Feminino,São Paulo
1635,2025-07-03 20:21:13.396652699,image,Legenda sobre o post 1635 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1635 #outrotema #marketingdigital #redessociais,1968,368,13776,27552,75,132,,19304,4,12,18,Masculino,São Paulo
1636,2025-07-04 06:15:33.740786791,carousel,Legenda sobre o post 1636 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1636 #outrotema #marketingdigital #redessociais,3814,326,83908,83908,89,99,,19306,73,74,39,Feminino,Belo Horizonte
